topic_0,topic_1,topic_2,recommendationid
0.024524647547426084,0.9510139533625719,0.024461399090002174,63241716
0.012777123597141506,0.013294486584482559,0.9739283898183759,28651823
0.09055301341732959,0.09095721275517772,0.8184897738274928,148880153
0.09274814850908561,0.8236095577122516,0.08364229377866282,15110645
0.1187859277100936,0.239904464560895,0.6413096077290115,62809879
0.053536846923411714,0.8847428536710389,0.06172029940554933,17024917
0.08528720592370044,0.09374511797592346,0.8209676761003761,15548571
0.023819437532402267,0.34450973963106596,0.6316708228365318,49080426
0.05625192324578894,0.06482634163985247,0.8789217351143586,125652888
0.0019216075761468731,0.002151365751053252,0.9959270266728,49346436
0.07181615545929493,0.07555401002144294,0.852629834519262,49376994
0.01627012102558037,0.29221048476530237,0.6915193942091172,46947864
0.3333333333333333,0.3333333333333333,0.3333333333333333,9174742
0.11665194067394845,0.03835501837095326,0.8449930409550982,13789351
0.5882098616580225,0.011527716048733054,0.4002624222932444,55561232
0.03180257535207165,0.03568120615277807,0.9325162184951502,38164283
0.5839914646180774,0.10712999558690522,0.3088785397950175,46882050
0.039812673426197244,0.042079764245794654,0.9181075623280082,61725745
0.7388218660235156,0.20325126461963583,0.05792686935684852,49293588
0.16677435765229986,0.6616979372960201,0.17152770505167994,28912194
0.07302920502693698,0.07525181940715728,0.8517189755659057,16449297
0.9436979263494956,0.027820561417823447,0.028481512232680826,47851849
0.7539451729038883,0.12651561520405127,0.11953921189206035,93865687
0.018321655581190085,0.9641302695206503,0.017548074898159738,28298190
0.24460538189547565,0.2369250830210336,0.5184695350834908,50536515
0.16924973327113088,0.6363613082785151,0.19438895845035398,48163440
0.029998564417223945,0.02897735632881201,0.941024079253964,107557959
0.12677913427039725,0.12153493119605557,0.7516859345335472,151184561
0.16712223989702113,0.6660826200750021,0.16679514002797668,29687707
0.1706314781794709,0.17826297240214015,0.6511055494183889,135130207
0.8048131975523499,0.040126066293223364,0.1550607361544267,49288635
0.37021229106825004,0.059977199819131896,0.5698105091126181,41297934
0.01946749080821773,0.5059803845505086,0.4745521246412735,15707665
0.16710114188430303,0.1715528221312022,0.6613460359844947,8735274
0.053415776169567275,0.05216954609349814,0.8944146777369346,130426799
0.02531640554324869,0.024641455277841732,0.9500421391789095,19224066
0.12677913427039725,0.12153493119605557,0.7516859345335472,65053589
0.327979870701999,0.31899059974587096,0.35302952955213,49550129
0.15487701285316638,0.04795449542581505,0.7971684917210186,49811763
0.10477621005097013,0.1110260914091115,0.7841976985399184,25242499
0.09032791489584413,0.026515571182325864,0.88315651392183,22814351
0.3271787541366967,0.004561274045704038,0.6682599718175993,50068560
0.4033048990152602,0.24806561652986156,0.34862948445487824,48083595
0.7584687998366763,0.013876673620198806,0.22765452654312496,43882389
0.06410809162073117,0.35271414642033927,0.5831777619589295,11826288
0.06086514707026257,0.05779737141078364,0.8813374815189537,50094702
0.1699366368825893,0.6625115887239739,0.16755177439343677,89075840
0.1706314781794709,0.17826297240214015,0.6511055494183889,140821610
0.28802690984337265,0.06330763918874452,0.6486654509678829,48058908
0.03588104569252776,0.03354875582186499,0.9305701984856072,72704570
0.25039528848950793,0.048883617825327144,0.7007210936851649,49061489
0.8387859056766382,0.10355502253674466,0.057659071786617,55140554
0.6561539837178643,0.06255739712711224,0.28128861915502357,51331409
0.0657873567145871,0.4408157475299397,0.4933968957554732,41080484
0.00927350122186518,0.6764272500617885,0.31429924871634635,46796962
0.7771906527042926,0.11146120317212571,0.11134814412358167,52947018
0.13030692122434614,0.12398597798685052,0.7457071007888033,19663623
0.06404953211796602,0.22631217753536606,0.7096382903466679,64872218
0.0564575944056,0.8653640225471869,0.07817838304721308,115861333
0.03555817812560715,0.037685587950908456,0.9267562339234844,63799275
0.878847467281698,0.0609001911277003,0.060252341590601666,49304741
0.011081919444296174,0.4387907815603192,0.5501272989953847,49292737
0.4841204205883126,0.12338489866847725,0.3924946807432102,9691046
0.3333333333333333,0.3333333333333333,0.3333333333333333,107703724
0.6621305442964082,0.006438844326895651,0.3314306113766962,49291681
0.06945380505151373,0.06697766300717323,0.8635685319413131,48677562
0.05292817288091093,0.2588494161113664,0.6882224110077226,12467975
0.021672217579825587,0.9574170281463773,0.020910754273797214,48091517
0.6657297418915089,0.1672255823008991,0.167044675807592,101149146
0.17115048918547265,0.18300824224297194,0.6458412685715554,49568026
0.005079359366375807,0.49472040005703616,0.5002002405765881,15753005
0.1675571490277883,0.6651005357460152,0.1673423152261965,51057165
0.06672797019903783,0.07554978009050398,0.8577222497104582,75792786
0.30268600524663325,0.03263332737980786,0.6646806673735588,51116959
0.733490724194947,0.027720227074881483,0.23878904873017154,49667393
0.05428385253275396,0.053614441389274896,0.8921017060779711,118761205
0.0843036103254213,0.09303402095221087,0.8226623687223679,91038057
0.02840469071731652,0.025963524317395677,0.9456317849652879,11708691
0.04575360082329258,0.02648265516851096,0.9277637440081965,54015352
0.6275230322574105,0.18969208387423506,0.18278488386835448,75905494
0.0026359782991158174,0.6032477361471436,0.3941162855537406,49343942
0.5714820294662237,0.06228272919925866,0.36623524133451757,46175515
0.06045208327141332,0.06544939556325248,0.8740985211653342,49315177
0.5394210883846726,0.07548682884495553,0.385092082770372,49359899
0.251492690042254,0.722752380373947,0.02575492958379907,51075402
0.16221437170909878,0.0566998125774794,0.7810858157134218,45576441
0.050406654116857165,0.05581721974565823,0.8937761261374846,16984113
0.050916407757187046,0.04979003121839703,0.8992935610244159,138852556
0.16291264668580488,0.3733714075643651,0.46371594574983,9715182
0.2014521935730418,0.5755970738458184,0.2229507325811398,41089492
0.6893641428981847,0.00699891524452073,0.3036369418572946,48306241
0.37696443203899216,0.013946992966065394,0.6090885749949424,11309404
0.007913153465940384,0.008867672690399947,0.9832191738436598,9758599
0.09309314972535292,0.09034283596019196,0.8165640143144551,48568841
0.013265452786168473,0.013638696281383303,0.9730958509324482,50533622
0.1326495783517289,0.30145662629661185,0.5658937953516592,50711140
0.15610239181362512,0.774250047919138,0.069647560267237,50043157
0.0283184794694196,0.0307640357238682,0.9409174848067122,59079419
0.5268534012230645,0.015912026173230964,0.45723457260370454,44894578
0.17362160514708821,0.02828787878058592,0.7980905160723258,49325161
0.09351601828460068,0.09314672574610837,0.813337255969291,56389197
0.09063390595503255,0.8096606786525683,0.09970541539239926,49299753
0.015461265259766509,0.014526175728288725,0.9700125590119447,129481838
0.031913796485077583,0.03567496985103539,0.9324112336638871,70982006
0.5580638950487753,0.3676734243945671,0.07426268055665752,75399499
0.0921395500405854,0.16102121164351071,0.7468392383159039,51085054
0.04913347229871234,0.0459458632627165,0.9049206644385711,31380080
0.12590378640788352,0.12042333663872133,0.7536728769533951,11880983
0.8005139169558079,0.10504182119797763,0.09444426184621446,92175783
0.02167335099456907,0.9592319365822349,0.019094712423196054,45674453
0.8448230018334282,0.07999904246382636,0.07517795570274544,144895397
0.0035696405588365506,0.3857140362589956,0.6107163231821678,15774228
0.028825231713937416,0.9435219341994088,0.027652834086653803,43161517
0.11677792246167097,0.034990170873601664,0.8482319066647274,51231100
0.02547520557060618,0.027129534382530338,0.9473952600468636,68243539
0.2530073931273037,0.015555856489844696,0.7314367503828516,49028358
0.9595683641763851,0.02026085376165819,0.02017078206195665,20014797
0.015431216123611537,0.4025978145509414,0.5819709693254471,49293057
0.11357568534929251,0.12145768569327449,0.7649666289574331,97697062
0.7536817024935207,0.1200559974862858,0.12626230002019337,18452175
0.0036818585588284905,0.4480193598652352,0.5482987815759363,49331516
0.11316216787308003,0.13358475502943482,0.7532530770974851,51246411
0.028520092330638906,0.03280153116678221,0.9386783765025788,65989109
0.12253086883927031,0.11178010490632766,0.765689026254402,49356764
0.40142088486045635,0.4493304186252434,0.14924869651430012,49612379
0.00851463783630046,0.007941390723951504,0.983543971439748,49348929
0.04202227782157126,0.0397885502607064,0.9181891719177224,48568795
0.053105872266206895,0.049776553574916775,0.8971175741588763,135132011
0.013219079667204748,0.01372674963784164,0.9730541706949536,49622078
0.4289846291471244,0.09342357828776274,0.47759179256511286,49289404
0.9485428535123971,0.025872551877745457,0.02558459460985742,101680623
0.2045059179831638,0.01151091757746804,0.7839831644393682,45538557
0.13354679519328244,0.010440714125296647,0.8560124906814209,9638091
0.1601379420087446,0.30189022311442887,0.5379718348768265,50176374
0.043492655357479516,0.041523812756901354,0.9149835318856192,52803138
0.0867635055030178,0.05489445359831073,0.8583420408986715,12461049
0.4056977319420652,0.018391431248381065,0.5759108368095537,49299601
0.0038649057685563345,0.41575646945843764,0.5803786247730061,48659619
0.12626929212102128,0.12232159045292386,0.7514091174260548,7576022
0.16927964471787335,0.17525705212164416,0.6554633031604825,22297260
0.6484427677634537,0.17541059791967958,0.17614663431686686,48699571
0.1706314781794709,0.17826297240214015,0.6511055494183889,122166652
0.23912151606407045,0.01580784208827951,0.7450706418476499,43768291
0.21552823952295222,0.7820628757152025,0.002408884761845224,50078779
0.8186175951405741,0.014317144392337288,0.16706526046708867,55199199
0.017545025998960868,0.3801007478502219,0.6023542261508172,48857468
0.0519374023077255,0.05473377263469013,0.8933288250575844,9911836
0.9446534747050288,0.030851113155788513,0.0244954121391827,49441740
0.01035189459336381,0.011413717950507269,0.9782343874561289,47042576
0.07215644988569136,0.0671663151579839,0.8606772349563248,12279354
0.03860990859150339,0.04262556975386527,0.9187645216546314,47690518
0.3219555058356604,0.6688570943805743,0.009187399783765426,51185292
0.11634752112984281,0.1206090760132051,0.763043402856952,73911743
0.9753917179365724,0.012254195617422466,0.012354086446005129,49335307
0.035177646965637334,0.0428962872167347,0.9219260658176279,49376132
0.06992030024590412,0.8102603276147072,0.11981937213938873,26138060
0.3949089021237844,0.015920008809717466,0.5891710890664981,50657744
0.8478327709346762,0.07071866042268665,0.08144856864263718,55234163
0.3847893654694799,0.0212485053814012,0.5939621291491188,49317286
0.015443563910147229,0.014598334154247444,0.9699581019356054,49342058
0.4820953706506306,0.09553776156738036,0.422366867781989,67888544
0.06838239512861934,0.7008803454382304,0.2307372594331502,50641059
0.7647570889231706,0.11582695996098512,0.11941595111584424,51346289
0.018946420307436315,0.11326475013202224,0.8677888295605414,141311365
0.6662295457499768,0.1669269312267405,0.1668435230232826,84091446
0.02014949892376185,0.23339566356228755,0.7464548375139505,12724593
0.0018623722844826516,0.3318124716034022,0.6663251561121152,49307525
0.3930333427208794,0.09138556318850401,0.5155810940906166,73133999
0.5098788160674234,0.007089586573911457,0.4830315973586652,49333160
0.859054703903767,0.06993019424124419,0.07101510185498891,49878697
0.004196919757554693,0.2952220083558494,0.7005810718865958,47850032
0.006434371456779728,0.006617210909889039,0.9869484176333312,48695424
0.3076708065897834,0.007154407600067642,0.685174785810149,55037525
0.3367031951575159,0.07505099066625266,0.5882458141762315,108916815
0.2535810751904133,0.033446865876061646,0.7129720589335251,54754292
0.014774078066670252,0.015194751836833059,0.9700311700964968,47569431
0.001995233755561952,0.2454494510053469,0.752555315239091,49794346
0.09218138922649863,0.08760452190800525,0.8202140888654962,45307299
0.002904590760414097,0.7012286251200084,0.2958667841195776,41427936
0.7596697471200181,0.1172429678574454,0.12308728502253649,49326391
0.913972380030552,0.08144224846892235,0.004585371500525625,55229684
0.012335203441208519,0.6550183640119801,0.3326464325468113,47303480
0.4665980494154814,0.06340876213576813,0.46999318844875043,19225665
0.11766670443954483,0.12111970926077413,0.761213586299681,10963070
0.030439617765935283,0.373459101797338,0.5961012804367266,51107069
0.04404218646485274,0.24137492584298975,0.7145828876921575,65153161
0.013145633240762638,0.137684551734938,0.8491698150242994,49202149
0.1133893588583025,0.7670522490106035,0.11955839213109407,125304745
0.006769262624151434,0.20925240068037657,0.783978336695472,48102409
0.11223515871136693,0.11638406509126396,0.7713807761973691,125507612
0.43443281167199127,0.11022641141637339,0.45534077691163527,49448930
0.6485707026511082,0.32142803004782794,0.030001267301064023,55170964
0.015733355908689333,0.021428623229667317,0.9628380208616433,14870544
0.1216413130209033,0.07262112264941809,0.8057375643296786,50104708
0.010541750299030535,0.17285833967256625,0.8165999100284032,49380021
0.03487423484312862,0.03693575235300334,0.928190012803868,100694808
0.004181891103458617,0.8496681776232785,0.14614993127326295,51098463
0.1706314781794709,0.17826297240214015,0.6511055494183889,103562485
0.05455761563496224,0.619907795748808,0.3255345886162297,31081484
0.14835513853481694,0.805605207424371,0.04603965404081212,44206822
0.17395687730359108,0.01958337984705129,0.8064597428493576,15663020
0.3333333333333333,0.3333333333333333,0.3333333333333333,41406029
0.14138452566891602,0.19413471512243036,0.6644807592086536,13325877
0.9120643485329393,0.0439808254734358,0.04395482599362502,43790910
0.4514706217374106,0.3807456802358478,0.1677836980267416,25044023
0.6416446451994414,0.03248383195419008,0.3258715228463685,49316163
0.005940903187689258,0.1271473962864435,0.8669117005258673,50024246
0.035267064691646324,0.036998832313791405,0.9277341029945623,43755982
0.16710114188430303,0.1715528221312022,0.6613460359844947,10330101
0.08389202309300615,0.09732912636715765,0.8187788505398362,9857397
0.24438342291470244,0.023737319245217076,0.7318792578400805,47398062
0.05712592049900341,0.05151335501337203,0.8913607244876245,62086616
0.9114756480629027,0.04413434747100406,0.044390004466093355,50362148
0.6275230322574105,0.18969208387423506,0.18278488386835448,64901465
0.008858871743884444,0.11788567056492481,0.8732554576911907,17010215
0.056166178007406094,0.07022718624452623,0.8736066357480676,45264993
0.632726205482156,0.20055022185332302,0.16672357266452095,159254925
0.0761745971136349,0.8324673053282372,0.09135809755812782,51163582
0.0499069044525717,0.8318349723995871,0.11825812314784119,70593203
0.033049593482346366,0.03399097294566442,0.9329594335719892,50694841
0.7557233156654839,0.028510294477243833,0.21576638985727223,50743776
0.003150582760988675,0.0028502521725622927,0.993999165066449,61831348
0.009103407288408057,0.981602930690119,0.009293662021473002,50092240
0.012406218649984658,0.42147946002422343,0.5661143213257919,19684182
0.01094324386420563,0.5402746425004952,0.44878211363529924,20316247
0.13803175122321434,0.008209309678197886,0.8537589390985877,17076123
0.3635554590528385,0.033516256769683006,0.6029282841774785,22486119
0.04627885149962741,0.04022479045497227,0.9134963580454003,7775195
0.08751510340023452,0.09799089634875272,0.8144940002510127,40678665
0.02231921918153248,0.021086785460367335,0.9565939953581002,16465393
0.2802639113860833,0.6354538588504283,0.08428222976348838,10016254
0.15452132408588745,0.8208699233915745,0.024608752522537965,45228906
0.11364522320297436,0.4700052610367833,0.41634951576024243,16452006
0.43664482397937737,0.0897239550951542,0.4736312209254684,58261680
0.5509782860432996,0.03920571001063843,0.409816003946062,50135946
0.5055712874536534,0.006718640231959869,0.48771007231438673,49304524
0.07047946140909041,0.07050410130975283,0.8590164372811567,72513845
0.42725721669735034,0.11937133448883173,0.45337144881381797,47939215
0.09312360534431983,0.011084195430614487,0.8957921992250657,116146825
0.7786045712254724,0.15731760123343977,0.06407782754108769,60636155
0.12764599587485367,0.7368248154097958,0.13552918871535047,153852684
0.8221453141060365,0.08842042618080388,0.08943425971315964,48542839
0.007059554569612749,0.006596399262083622,0.9863440461683036,50430057
0.3333333333333333,0.3333333333333333,0.3333333333333333,50325943
0.602762815614923,0.18576539242366627,0.21147179196141083,49338779
0.05757396420512397,0.2027220236422895,0.7397040121525864,45547076
0.18120959337309608,0.0065497389671413594,0.8122406676597625,49887331
0.009586847634679624,0.01095434314132182,0.9794588092239984,50203729
0.3247074968521191,0.6008754176100775,0.07441708553780349,49301244
0.33028491175879754,0.6491691643869651,0.020545923854237345,43159841
0.013166067164885753,0.012193341575330379,0.9746405912597839,50531640
0.06662383470750584,0.87079718881557,0.06257897647692418,46173503
0.15158640213566885,0.025237425274830295,0.8231761725895008,19571391
0.3814629499845055,0.08185631944523088,0.5366807305702638,18100560
0.009408835480895083,0.008217122179020948,0.9823740423400841,149080927
0.1421680453055749,0.015622928994767128,0.8422090256996579,49329083
0.29231570425908415,0.15248729076510087,0.555197004975815,51253113
0.9315424908582864,0.034504504805132334,0.03395300433658128,51216524
0.043236034725617926,0.04325572393953859,0.9135082413348434,43966515
0.0132837224519074,0.6285103924960839,0.35820588505200884,65286726
0.8738144769523875,0.060708494320203844,0.06547702872740865,98029665
0.2541496945154324,0.3909113948564885,0.35493891062807903,50037984
0.25203879454451394,0.023609811651572953,0.7243513938039131,43309527
0.7528897163156014,0.05589933603409707,0.19121094765030153,50443920
0.35457841529494993,0.05684550956546288,0.5885760751395872,50821371
0.16669673798613252,0.18325032556464058,0.6500529364492269,9748608
0.04764142369505432,0.7754781091368242,0.17688046716812145,50133985
0.0175745370921481,0.02141112267488126,0.9610143402329707,50730890
0.01813922902921393,0.2994140379752982,0.6824467329954879,19037613
0.003986772549747911,0.3637594707193682,0.6322537567308839,50035464
0.17115048918547265,0.18300824224297194,0.6458412685715554,119729450
0.06467001300585018,0.8769496266190241,0.05838036037512565,83776764
0.36718005455413066,0.018808052895364434,0.6140118925505049,49363177
0.014062608270768218,0.017550823721815153,0.9683865680074166,9620900
0.09573717641248734,0.01181898472610895,0.8924438388614037,50036026
0.019257768580355147,0.49998758096113743,0.48075465045850735,51432652
0.5215762752975105,0.007626836555585784,0.4707968881469037,50381625
0.1688636765238477,0.01897534038286646,0.8121609830932858,49286862
0.10684370760924732,0.09753041854739995,0.7956258738433527,50192645
0.02974782704310029,0.9413709736879629,0.028881199268936987,50037348
0.008643412461750408,0.5004316900957155,0.4909248974425339,49300556
0.3333333333333333,0.3333333333333333,0.3333333333333333,9782709
0.08408946443832685,0.09007400419670736,0.8258365313649658,64552297
0.3333333333333333,0.3333333333333333,0.3333333333333333,43537717
0.6430321557453538,0.3526560014629622,0.0043118427916840054,43963277
0.5972837074888743,0.24417177327971656,0.15854451923140916,49325490
0.2660300907424261,0.054813956228790484,0.6791559530287834,11694312
0.0353831222012263,0.03821464546170582,0.9264022323370679,50080367
0.9847133888288208,0.007386476446728977,0.00790013472445016,67775039
0.9874659871521341,0.005901733307454755,0.0066322795404112345,49384433
0.5501795449428238,0.40180058644507405,0.04801986861210218,10116094
0.004559428466313707,0.8337006653149577,0.16173990621872858,41594311
0.4079404008376648,0.053265237163104114,0.538794361999231,18666110
0.8648974042427577,0.0678442392126738,0.06725835654456853,49027104
0.5327046061791443,0.3969635768120981,0.07033181700875771,48256746
0.0238599684315621,0.027707968983624546,0.9484320625848134,48938308
0.10523328600924754,0.468594392290375,0.4261723217003775,50129762
0.013759820229545857,0.01460046985534872,0.9716397099151054,69573378
0.006374505007218115,0.006599352529321785,0.9870261424634601,49493063
0.6088925914805202,0.12480964848165299,0.26629776003782674,25444689
0.014805706219035477,0.33305148575559873,0.6521428080253657,49393647
0.18548247740296178,0.08114205910293061,0.7333754634941076,47019897
0.3333333333333333,0.3333333333333333,0.3333333333333333,134783971
0.8964306124856218,0.05161015113007938,0.0519592363842988,10122934
0.11377141783045577,0.1316051610180135,0.7546234211515307,119009484
0.08946526471522079,0.0906459187351441,0.8198888165496351,43500290
0.2624576675399049,0.5610227562481795,0.17651957621191547,110114914
0.03228950829069459,0.5781064452406062,0.3896040464686992,58342038
0.8355163662125761,0.1569556158311604,0.007528017956263549,49528868
0.02220592991736162,0.019532346260136495,0.958261723822502,10077521
0.6807651455716601,0.012084370421872164,0.3071504840064677,49289801
0.0028264112017800168,0.9104372413898262,0.08673634740839381,50272663
0.004842300330892533,0.5603147527254209,0.43484294694368664,45752908
0.7282653922920702,0.028059931946463945,0.24367467576146593,55070777
0.45553202601272386,0.03891774561251282,0.5055502283747633,49351982
0.5948977285574746,0.38325452741774524,0.02184774402478022,48935968
0.0015239030483393584,0.6388574260873768,0.3596186708642839,51182408
0.09573716415466761,0.08908688898195372,0.8151759468633787,11334812
0.6588544126612952,0.30798270211771217,0.033162885220992734,50326662
0.07017944959728585,0.07053682026405012,0.859283730138664,51453549
0.030510476554800204,0.9424844586658164,0.027005064779383275,87145776
0.41015363308935626,0.3999869920794018,0.18985937483124182,48024296
0.05856118503238704,0.058754172602737575,0.8826846423648754,97883151
0.029558073070887026,0.02950462039820555,0.9409373065309073,122982808
0.056736930776848514,0.5759973424853082,0.3672657267378433,23840508
0.44616611619791074,0.03320487773916553,0.5206290060629237,21013274
0.9357188836833765,0.0328149437369715,0.031466172579652014,9930440
0.07230837054039943,0.07558862844642784,0.8521030010131727,49409617
0.5345560966473647,0.09130821253837758,0.37413569081425774,8186199
0.060640892787779406,0.06282432249782519,0.8765347847143955,132166649
0.00184685752370703,0.24161198437328676,0.7565411581030062,51283855
0.14325726116895163,0.013378987089582003,0.8433637517414665,12455368
0.12590378640788352,0.12042333663872133,0.7536728769533951,85233250
0.03236006663158075,0.033363474602679404,0.9342764587657398,33826009
0.13072216332527098,0.123256471346771,0.746021365327958,47597524
0.0024372688076332977,0.0028181351723986876,0.994744596019968,48115275
0.022419840848753623,0.02386966412392792,0.9537104950273184,49285071
0.5791173127601186,0.01858276774667277,0.4022999194932086,49338020
0.0027038984629096513,0.5444460106024502,0.45285009093464007,57484789
0.09920006227065177,0.6045370903949392,0.2962628473344091,10024589
0.76520451621192,0.11590651157299185,0.11888897221508814,49285347
0.91359504691474,0.04218505983257949,0.04421989325268069,49320092
0.17115048918547265,0.18300824224297194,0.6458412685715554,56530014
0.044258070135783006,0.04644176535871007,0.9093001645055069,43956550
0.08070624577582146,0.07454544675624332,0.8447483074679352,14551755
0.17576012052935105,0.18523266291508034,0.6390072165555687,82398538
0.6502969204596769,0.17440609125282636,0.17529698828749668,9802314
0.0043541645227764296,0.05653317800276998,0.9391126574744536,12229390
0.004431407764656416,0.004622530281370168,0.9909460619539734,16893592
0.03188873068481234,0.038406264284590604,0.929705005030597,49293649
