recommendationid,readability_score
155923134,73.99667367314768
154039281,86.03688235294119
142564417,49.837788347426226
140748249,70.85224025974028
140157706,64.38837231968813
137724851,54.744
131710504,72.08495786516855
130931161,67.24750000000002
128923299,69.59414835164839
127479908,57.611980539861904
120693022,86.59599025974028
120130208,56.190000000000026
118922260,60.32989825581397
117866289,76.43932080924858
117327582,79.33602564102566
117325595,54.76038551401871
116439588,100.0
116268228,100.0
116046723,88.73149895178197
115583457,78.24419896640828
115561565,66.34500000000003
115269362,64.8172032902468
114953739,100.0
114801793,100.0
114370404,68.32892881500426
113723507,59.261559139784964
113641829,42.876677215189886
113351097,69.59336206896553
113252866,82.30769349845202
113234139,46.65259433962265
113226940,100.0
113217185,61.611084502338
113197020,64.78205128205128
113192354,47.73633608815429
113139980,100.0
113138130,70.44578947368423
113120436,64.38719532279316
113010220,85.54884703196349
111609596,71.72818840579711
111607329,-45.281885245901606
106881628,51.70178688524592
106425372,100.0
106147167,71.33446428571428
102139605,63.94686789151356
100803889,67.23437691835481
97510658,63.25440476190478
96239046,51.51500000000003
89918237,85.4084121621622
86925762,72.96430147058824
85837979,45.362142857142885
85612625,54.56785714285718
85485829,66.05164700098331
84127682,61.20522012578617
82889856,60.94560064935068
82717321,54.9444256756757
82397315,71.8488988764045
79758041,68.65619318181821
78752935,54.71455284552849
78734076,42.29556086311979
76447520,100.0
75888164,100.0
74688707,57.94400000000002
71689270,56.343861788617914
70555747,67.55136523781563
70196781,70.01966588966589
69439807,77.81071428571428
68216163,69.29367231638419
65786998,39.346253443526194
64801543,87.06645454545455
64635313,67.09504065040652
63414294,44.70808433734942
62976482,68.93343023255817
62422348,-86.87000708215294
61989770,66.76351351351353
60475718,71.7184752747253
60054519,81.50900000000001
55491542,60.45383108271042
55159021,57.21285583941609
54988648,76.3278389154705
54889918,61.376794871794914
54584121,80.91323059360732
54397980,76.59131966918376
54371603,66.49744154523894
54316632,100.0
54257053,68.37679761272302
54222658,72.14533898305088
54220392,79.21217741935487
54204511,62.883000000000024
54203576,53.7139502518892
54202415,64.39741473616475
54198221,51.660978260869555
54185906,100.0
54179630,67.30153588368736
54177045,18.21705882352944
54172006,68.7413815789474
54170914,92.43000000000002
54163818,64.9245454545455
54163714,79.99686813186813
54157356,76.62095250944415
54157171,59.413963963963965
54156914,100.0
54155684,71.3558035714286
54153544,71.84269892014778
54150388,66.78490384615384
54141255,81.26232758620691
54140928,72.5071153846154
54136894,72.08810975609757
54136871,66.36500000000001
54136131,65.97001211072667
54134537,35.2470454545455
116803963,53.707780187997116
157142788,100.0
153525646,73.38875
136936619,72.13333333333334
134180583,51.06174041297939
131896402,78.72993902439025
131896399,84.88885964912284
130125529,100.0
117099007,65.4575
116924368,100.0
116008936,65.55197916666668
114593367,60.95530303030304
108297723,70.70124765478427
106927329,64.4693181818182
105717737,55.95940412528651
101463244,67.97979691876753
99286116,51.48285310734467
98495407,100.0
98279144,89.44
98207776,75.20000000000003
98151925,100.0
93988690,100.0
65196319,85.0897453703704
64989614,64.42355345911952
64984337,72.06192810457517
64930317,69.81455882352944
57247115,74.73864726027398
51434858,100.0
50902196,49.25843141193013
50783897,100.0
50337799,68.19666666666667
50195092,92.06250000000001
87008359,100.0
75621139,65.94121212121215
80810081,100.0
80779600,61.817161410018585
72103678,77.96500000000002
70684003,100.0
67597284,100.0
63362301,77.01025974025976
62760531,70.80000000000003
62105965,100.0
61939881,85.55638379204895
61929860,70.87930555555556
61784023,73.46235294117649
61748195,31.42954545454549
61730136,32.51820512820517
61639871,46.812745098039244
148627109,74.92563492063495
158094837,77.45815217391308
95119777,71.80352941176473
92469253,69.33581081081081
92359392,62.4494117647059
87334713,65.9938993710692
87120278,52.71708333333336
86570996,68.19149122807019
85602046,83.88500000000002
84797354,64.16364224137932
84368336,33.32301886792456
83245077,62.94681818181819
81315502,81.85500000000002
78028709,73.93333333333334
73947185,54.89263157894739
64309702,100.0
64250157,52.647348585322746
98863238,83.32066666666667
98102153,140.175
97615752,100.0
97205680,48.388870967741966
75192550,82.54738095238096
75178915,100.0
75156836,49.30000000000004
75142469,100.0
75134357,59.37678571428573
75130781,84.75071428571431
75130108,70.11257002801122
75128603,83.2211671335201
75124063,100.0
75105169,100.0
75035812,87.36578947368423
75016556,67.37511764705883
75003716,100.0
75002267,66.74000000000002
74927723,73.15278465346536
74549497,100.0
74546773,100.0
74488713,68.61151032745595
74250398,100.0
74233315,68.73083333333335
73997974,87.55166666666668
73926606,75.58416666666668
73926031,100.0
73688950,92.31701492537314
73675207,76.82043478260871
73673544,87.4520945945946
73661632,34.261000000000024
73582491,100.0
73552085,45.01814516129035
73543866,100.0
73522934,67.7327777777778
73443544,63.76208165997325
73433630,86.70500000000001
73398255,75.71331967213118
73391678,100.0
73301734,100.0
73280063,47.750588235294146
73263558,63.86500000000004
73228507,59.16092105263158
73183148,74.1757142857143
73166004,91.43464285714288
73158124,100.0
73128478,72.14985714285714
73125960,100.0
73108948,100.0
73099331,100.0
73098867,78.60411255411255
73098354,74.0025
73086669,100.0
73083489,84.6702419354839
73083301,100.0
73044226,100.0
73043391,80.49869565217392
72984336,100.0
72982731,63.600714285714304
72979805,64.32099567099567
72975110,84.94076470588239
72972383,83.93201698513802
72968504,62.807875000000024
72962905,74.06583333333336
72945488,87.99727272727276
72937978,68.31477272727274
72932748,100.0
72923520,100.0
72923259,66.5000016508915
72916608,100.0
72915510,100.0
72915144,76.74857142857144
72912528,100.0
72909626,63.84279411764709
72906825,64.68804601226995
72903156,-36.83141050583653
72896071,87.25000000000003
72890097,49.087500000000006
72885845,86.35571428571428
72879448,74.19000000000003
72879351,87.54204545454546
72878768,100.0
72873438,75.26549528301891
72869282,100.0
72867512,55.38625000000003
72867124,80.73987628865981
72865730,100.0
72859185,64.94529342723007
72858098,86.70466666666667
72857773,100.0
72854630,176.03464285714287
72849314,61.018111686816354
72846704,80.40543032786888
72827994,67.8301754385965
72826993,100.0
72826919,100.0
72823537,100.0
72820977,74.86417004048585
72817608,67.8246153846154
72814804,63.141363636363664
72814076,98.25250000000001
72810701,79.32245098039218
72803087,67.05392416476842
72802130,79.54423160173161
72800594,75.29655172413794
72799810,67.62535486381324
72799802,100.0
72799275,74.08287769784175
72799144,87.27000000000001
72797959,63.69500000000001
72797905,91.68615384615387
72796902,100.0
72794974,81.87071428571429
72793584,50.25565789473683
72791681,81.7771320093458
72791631,84.17956896551725
72788069,-12.487727272727241
72787134,100.0
72784888,100.0
72780726,78.40894230769231
72780505,68.46803616751271
72777626,68.13285714285716
72774276,73.17166666666668
72773271,63.62758620689657
72771305,74.57911564625854
72771014,67.62478260869567
72766025,100.0
72765723,71.94056867891516
72764839,75.04643606870232
72764618,70.7582122905028
72763668,93.54530000000001
72763494,100.0
72762073,95.08
72761102,78.38460784313727
72760886,78.67000000000004
72759304,73.10639427312776
72757533,100.0
72757095,100.0
72756927,67.87409090909092
72756339,84.65860576923079
72755753,100.0
72755747,100.0
72752792,100.0
72751947,72.5221153846154
72749234,100.0
72748850,-113.13849514563104
72748571,68.6989837398374
72746899,85.07411764705884
72745952,100.0
72745723,73.17000000000003
72745705,74.25850877192984
72742235,95.60875000000001
72741883,100.0
72741741,72.29955882352942
72740252,65.56701612903228
50836956,72.32500000000003
50766937,54.5364285714286
50497861,88.49293478260873
51069684,64.83485294117649
50989425,83.35257894736843
161108555,66.17013888888889
160341953,100.0
160330323,58.478097826086966
159943886,79.76816901408453
158687208,74.6030392684239
158549691,62.32387323943662
158100972,55.44671028037385
157939884,82.00198412698414
157622589,65.96750000000003
157606093,76.78000000000003
157311481,100.0
157274353,70.88187214611875
156876153,100.0
156509442,70.09104591836736
155357510,43.9288235294118
155269778,80.91323059360732
154487223,86.23691176470591
153508907,55.28714285714287
152771329,81.32711928934012
150330616,68.74642857142858
148807079,100.0
148625092,83.37750000000003
148318241,67.1994864864865
147935804,81.85500000000002
145167431,67.2632142857143
144950933,100.0
144552921,100.0
142672862,70.47628205128207
142606157,100.0
142095062,100.0
141919791,69.99384615384618
139346945,100.0
138973219,100.0
138793645,87.08736842105264
138340159,67.77750000000002
137690708,87.06645454545455
137401939,67.32894736842107
136656103,69.53508695652177
134915933,61.401842105263185
134557672,100.0
134205608,66.33875
132291444,100.0
130301998,56.25000000000003
130150914,70.47628205128207
130119007,100.0
129956681,81.62833333333334
129286580,70.78257861635223
129209203,100.0
128640982,87.55250000000002
127593365,49.93952173913044
125066103,65.10263157894738
123894711,84.845
123697391,82.71318918918922
123561268,62.65024404761908
123501940,100.0
122240299,83.24136363636363
121668186,100.0
121410855,100.0
121107037,36.46285714285716
120837480,100.0
120822624,82.61625000000004
120158040,66.35639860139861
120136654,68.28369284164862
118828454,72.9868181818182
118282312,100.0
117909439,100.0
117204871,74.8616666666667
116865138,71.80352941176473
113273993,89.08288265306123
113065748,76.23211538461543
109598614,100.0
109494902,55.81935433070866
108846139,80.01968220338985
108803697,100.0
108588387,65.80884698275864
108406908,100.0
108354516,100.0
107851896,62.40071935724963
107637068,82.47550000000001
107449535,81.91440711462454
107414166,70.12333333333335
107381455,73.06409774436092
107111988,76.04387405340775
107100428,48.525000000000034
107013684,78.12020387359838
106925420,100.0
106434125,69.83355263157897
106262296,72.48434482758621
103327594,55.35452380952384
103254261,59.616000000000014
103023525,64.09201923076924
101890465,79.76535842293909
101676535,91.05619047619048
101621534,81.38045850701023
101558341,66.40500000000003
101464881,78.81000000000003
101278100,68.37706064356436
101248611,68.8833777777778
101212878,69.53612485615652
101090913,100.0
101086784,71.81168056206091
100873089,87.54204545454546
100513140,69.31431818181821
100479602,55.650081967213126
100431369,100.0
100391967,77.12967575025873
100274155,71.68949324324328
99987363,67.32894736842107
99869633,75.40158620689657
99705399,73.60649732620324
99703657,64.24954545454548
99695229,72.46821428571431
99583927,93.12238095238096
99544632,80.36000000000001
99541614,100.0
99514637,100.0
99511734,100.0
99483028,53.41724137931037
99479201,66.38412195121954
99475292,57.55785714285717
99471876,72.92852713178297
99426836,45.106071428571454
99404032,86.5170731707317
159067568,84.15371794871797
141176161,69.14136363636365
138369525,73.16551912568309
118607936,100.0
58088754,78.64941233766234
98245812,82.06164864864867
78363885,83.64904761904764
78321396,100.0
78243113,63.67750000000001
77997595,100.0
54543098,70.11682886823402
53374957,67.14543010752689
51405471,55.40350000000004
51382043,55.16408063036975
51326283,63.18535433070868
87778067,50.67407478122517
78295825,56.27401315789477
72865638,33.41500000000002
71612280,67.64036630036631
50513024,61.137225609756115
60437551,50.20134615384619
60317157,70.4462012012012
50864606,73.28528455284555
50849484,60.90479674796748
61340622,75.56838225017474
132397043,-178.62389830508468
50586111,69.1602027027027
61618495,7.919545454545485
61594762,100.0
61591678,100.0
61591582,71.98063218390807
61590722,81.40435792349729
61590671,63.57209580838324
61588403,100.0
61586460,100.0
54559589,70.80769953051644
152721268,100.0
149143452,100.0
146244244,100.0
144533780,57.63295454545457
144521546,100.0
143424267,19.630000000000024
142050688,100.0
135059406,63.613552631578955
129291543,87.64361111111114
129264806,68.18703406326037
128631061,84.23791780821921
123423562,66.40500000000003
122307481,71.2351943277311
110024616,88.74952542372883
101504545,100.0
88165960,70.47628205128207
87998876,62.69576086956522
87648040,72.32350000000002
87640326,80.09764705882354
87520922,69.69793548387099
77994574,78.31284032376749
69581156,85.00441176470592
69268809,83.32066666666667
68831097,63.86500000000004
66068063,58.130463414634164
64951801,71.28000000000002
64390004,55.57500000000003
63423645,55.604761904761915
62916028,57.67492389649928
62800038,39.55500000000001
62783094,83.20489189189192
62413053,85.9359090909091
62168093,58.25841726618705
61796873,86.70500000000001
61761118,82.93333333333334
57439763,81.13641304347829
57411087,58.328063063063084
57405301,60.651910447761196
57288933,70.67886639676115
57199428,100.0
57176432,59.27309523809525
116430570,100.0
77498107,84.75071428571431
73370406,71.29178571428572
70228338,61.238312236286944
69269237,100.0
69193534,76.32750000000001
64324471,100.0
63456713,100.0
63298809,69.04865798498933
55729270,76.3219230769231
55723243,73.07750000000001
55695805,59.528648648648655
55638892,72.61545454545457
55582130,76.53625000000002
55581225,30.731290322580662
131410600,100.0
128758188,73.66926886792456
128306167,100.0
122064533,57.85937500000004
118936982,63.820833333333354
117804388,78.83156089193828
116845340,99.49178571428574
116683907,86.6075
110447946,100.0
109630517,88.84513157894737
106688632,100.0
106667888,100.0
97560394,65.91307216494846
94784065,77.35397491924759
93525154,72.60500000000002
91163005,67.7067134831461
90976163,64.26971509971511
90448291,100.0
89522701,100.0
86756216,100.0
85955143,68.77000000000002
85605527,100.0
85313774,88.905
83870721,74.47908306364619
83849893,92.17119565217394
83777735,100.0
83724656,73.54021505376345
83594223,59.35530078895465
82841725,75.76500000000001
82800957,71.14080882352944
81493195,100.0
81337739,100.0
80642811,100.0
79615642,70.91990196078433
79554456,54.329772727272754
79319355,67.29522321428571
79069286,75.3464285714286
78994116,83.221
78500018,84.37700000000002
77242140,100.0
76115857,100.0
76018557,61.25900000000003
75964807,60.52514705882356
75853548,100.0
75663317,100.0
75383886,100.0
75276452,62.88660714285716
74876689,62.87803030303033
73553892,80.9914158576052
73528569,73.87258741258742
73294821,56.374090909090924
73086631,96.47035714285715
73057880,64.48046348314608
72640212,65.9925
72011994,100.0
71715400,86.65380434782612
71459585,63.83019230769234
70161764,76.97144736842105
70087039,100.0
69957697,101.36684782608698
69901314,67.19937614678899
69714319,100.0
69696533,82.05125000000002
69694210,100.0
69181536,54.60727692307694
68976591,100.0
68722713,87.53705985915497
68586410,85.00685975609757
68570892,53.36538461538461
68561130,66.21578947368424
68335648,76.33712121212123
68327730,80.70568181818182
68314088,84.88885964912284
67917377,58.35905241935487
67599423,57.18000000000001
67574906,77.47125000000004
67444203,73.29898734177216
66850129,100.0
66420399,100.0
64518634,100.0
63550559,100.0
63515357,69.03706660583943
61937215,62.62500000000003
61837168,77.0871875
61731511,100.0
61496091,61.88538461538464
61205440,68.3929411764706
61019362,100.0
60670517,83.16000000000003
60484357,77.33166666666666
60431601,78.81000000000003
60393369,44.27978260869567
60354857,84.02775000000003
60311491,69.73132231404962
59993988,100.0
59155511,100.0
58953624,100.0
58818271,62.00853448275865
58517630,100.0
58237638,70.80000000000003
57891966,100.0
57848924,72.62637195121953
57261751,100.0
57175669,63.83857540485832
56798551,69.52407692307693
55708530,54.71802631578947
55669323,82.03166666666667
55596395,60.37621229050282
55571860,100.0
55546201,51.65962962962965
55527184,67.32308823529415
55513776,68.21535714285717
55500492,40.46400000000003
55237938,77.16119078104995
55186291,71.92373472322072
55136757,99.74028985507248
54983089,62.13601756198349
54980789,51.33045454545457
54942742,82.96190361445785
54914090,75.39357142857143
54909056,78.46575235109718
54902877,81.50875
