topic_0,topic_1,topic_2,recommendationid
0.1004455983750333,0.8205367750282602,0.07901762659670664,117741036
0.007162589262907651,0.9859621991736884,0.006875211563403794,117461277
0.008155294427022163,0.0082912529555017,0.9835534526174762,116687813
0.01813922013709083,0.7014497989228873,0.2804109809400219,116451122
0.6611231729194321,0.14922950308961255,0.18964732399095527,116440824
0.03343370814105007,0.38161174216063865,0.5849545496983113,115870155
0.02736623405304002,0.9430689358479307,0.02956483009902921,115743386
0.004140595107545766,0.3519901187765056,0.6438692861159486,113544790
0.025947898231797595,0.21542383878216378,0.7586282629860386,113532292
0.03520285959463914,0.9329303506388485,0.03186678976651232,112422094
0.47079417494597736,0.48976875965483213,0.03943706539919054,108661192
0.04682694294968323,0.11682855185500572,0.836344505195311,102748815
0.00968456185988945,0.7517865419859702,0.23852889615414039,102157828
0.005086815621911014,0.8030663433087758,0.19184684106931324,102064615
0.20364939080654257,0.39706508168028715,0.39928552751317026,101904029
0.11778147617004717,0.7603184279370311,0.12190009589292165,101546870
0.8512841662227864,0.12939363903905615,0.019322194738157526,100112947
0.24767938297962047,0.7453515964970899,0.0069690205232895396,99801275
0.02540788441534198,0.576013714582382,0.39857840100227604,63840205
0.06866677211734752,0.8608152727609043,0.07051795512174816,59411603
0.8375752967481758,0.07620252414626212,0.08622217910556211,57309652
0.004748825148890585,0.23906880129512897,0.7561823735559804,56989463
0.8750871844031762,0.0659231174642202,0.05898969813260358,55476373
0.017052509166816998,0.01815509030402191,0.9647924005291612,55453371
0.23126180526614049,0.014379929412197161,0.7543582653216624,55448526
0.797053460668497,0.10073975962482784,0.10220677970667508,55413081
0.01834961406980571,0.8498768200883969,0.13177356584179734,55408490
0.6987598144133925,0.019156894053019215,0.28208329153358835,55336527
0.8512652782220819,0.0054376772462945795,0.14329704453162354,55326323
0.02209438753297082,0.3935153703921512,0.584390242074878,110789961
0.3443945505437879,0.6427815922827983,0.012823857173413694,55288506
0.020934764036614185,0.5124283898964919,0.466636846066894,79687824
0.045115748901456906,0.9078252961128186,0.04705895498572446,67564044
0.007715147240877538,0.9845433566252605,0.00774149613386197,52204895
0.499713474740987,0.00799716487291315,0.4922893603860998,51293580
0.01766409865595113,0.018746474609536472,0.9635894267345124,51084118
0.1462740014849823,0.7265637123482845,0.12716228616673306,50725651
0.003464036582506515,0.8085723029565867,0.18796366046090676,50648963
0.32890977090804463,0.01567505516191494,0.6554151739300405,50554865
0.4919323283870932,0.348390167604778,0.15967750400812886,54862878
0.7048571863852184,0.28860990958035354,0.0065329040344279336,54754066
0.03164659185866397,0.936470973858126,0.03188243428321001,54543750
0.7925384009435255,0.20410445212649295,0.003357146929981574,54507477
0.036586673609214485,0.03388672295555072,0.9295266034352347,84197012
0.02185234874903963,0.4894421249310459,0.4887055263199144,153898651
0.0070013222971293965,0.9854319787104185,0.0075666989924520036,144550965
0.6302874120159858,0.3512140031403552,0.018498584843658922,140051039
0.11277349738521723,0.7759024543271544,0.11132404828762843,137191690
0.01708233727275342,0.9660449300674325,0.01687273265981405,134672258
0.23868769133569706,0.40822841901042084,0.353083889653882,134182133
0.5529422486829108,0.006324489485930113,0.4407332618311591,133546087
0.002007160622911485,0.9959382186356732,0.0020546207414153784,132773986
0.7290410234081859,0.24272625317960306,0.02823272341221118,132616936
0.02838717163859417,0.9426416595598612,0.02897116880154463,132197708
0.490128721408619,0.026904133312180358,0.48296714527920054,133297672
0.005950694677289904,0.006079343281478389,0.9879699620412317,119554212
0.07619643326910534,0.8449451032026626,0.07885846352823202,116825133
0.6306589069994426,0.35885607178657747,0.010485021213979824,101684737
0.016964440197669538,0.6065972803221371,0.3764382794801934,101516102
0.4391930471704025,0.5429152878959944,0.017891664933603297,101503423
0.17546457154866368,0.002654329244212967,0.8218810992071234,95754192
0.045187373559323396,0.32594569920137273,0.6288669272393039,95294819
0.008230821614435183,0.6160911429634985,0.37567803542206624,95202831
0.24982855119718916,0.7182862579048865,0.031885190897924444,94255106
0.5469067481559794,0.008032590138333753,0.4450606617056868,93891431
0.07417501384649695,0.24465288648922895,0.6811720996642741,93853977
0.0107328433762431,0.9782448371247596,0.011022319498997396,91962408
0.02046626914067707,0.2343961855785695,0.7451375452807535,91656712
0.016831147268842328,0.9674180621658588,0.015750790565298867,91084173
0.016023169032514606,0.0162036338337714,0.967773197133714,91054305
0.5477263705447598,0.44757588665401754,0.00469774280122263,90988795
0.5885973446953148,0.0008192429331814749,0.4105834123715038,90897167
0.01506336803930732,0.6154022708345541,0.36953436112613847,89456891
0.654034810208818,0.32252114932151893,0.02344404046966292,79609717
0.12678817109177273,0.002778619125534491,0.8704332097826928,79215099
0.7926909708938707,0.0006075400584422559,0.206701489047687,79080518
0.29115498273905166,0.063488609367019,0.6453564078939293,76380786
0.017316139264266468,0.7074113300803796,0.2752725306553539,75602047
0.7598447589590034,0.008431074168019472,0.23172416687297714,74567051
0.6026901641468692,0.3280982559730234,0.06921157988010744,74551939
0.2011584852188621,0.7853277023365246,0.01351381244461333,71383533
0.2629441483885193,0.010640465721478726,0.7264153858900019,69892201
0.10677971498134577,0.0028420475552728536,0.8903782374633814,69012764
0.28595469118742767,0.0034922613809103835,0.7105530474316619,67631662
0.8965339859000758,0.05035229883469965,0.053113715265224425,67139599
0.05829756116827816,0.05287524544500819,0.8888271933867136,66617649
0.01824584641148643,0.36914975204321143,0.612604401545302,63578441
0.01797290860624441,0.01739952497304936,0.9646275664207062,63131968
0.3884376291632111,0.077495818281295,0.534066552555494,56241846
0.05228399587460953,0.8905103393523486,0.05720566477304186,55976407
0.012731454985781604,0.455037084767091,0.5322314602471274,55796045
0.3800070048005911,0.0014643101213449318,0.618528685078064,55794896
0.051652666704317216,0.052283337905112026,0.8960639953905708,55791211
0.38482967142499563,0.005623554776736468,0.6095467737982679,55790420
0.030606068242216893,0.9389807305067138,0.03041320125106931,55786140
0.6111090548832693,0.19208734449075607,0.19680360062597477,55782680
0.0392195978521107,0.04113464485327892,0.9196457572946105,55781743
0.2523488288484706,0.0024885681226449506,0.7451626030288845,55778072
0.1005030442071094,0.12295257459644988,0.7765443811964408,55776446
0.2455002860621584,0.2847106602718784,0.46978905366596324,55765298
0.614235845300942,0.0724665073278866,0.3132976473711714,55754301
0.26911851027812167,0.7029548063508408,0.027926683371037403,55752078
0.06571996627887654,0.005306736456588133,0.9289732972645354,55741884
0.7221506838130074,0.15151510052375924,0.12633421566323336,55741598
0.19346167010932339,0.00761702737153714,0.7989213025191395,55737231
0.27704196673350767,0.14367376927548764,0.5792842639910047,55723719
0.03311093161023116,0.7099257969819702,0.2569632714077985,55710460
0.6679066896776717,0.26385662164543,0.06823668867689808,55661501
0.009080124520207495,0.1633612610438929,0.8275586144358996,55661490
0.006555649034890744,0.9121657622625344,0.08127858870257486,55659085
0.29423418796388406,0.38815326611277196,0.317612545923344,55657467
0.00469014608157653,0.7254420294511766,0.2698678244672467,55651421
0.0685155881579482,0.011861396969509656,0.9196230148725422,55650049
0.09968884936796857,0.4634061650995914,0.43690498553243995,55646978
0.41515351639008014,0.3014242883682174,0.2834221952417025,55646905
0.19260754042942896,0.7955752685006362,0.01181719106993473,55643971
0.0296449905727011,0.9381358592620047,0.03221915016529413,55640081
0.38755975118843045,0.5180180776335968,0.09442217117797286,55636927
0.5236481187840281,0.42032266030923193,0.05602922090673998,55635728
0.00532194682692967,0.42442345957971545,0.5702545935933548,55634911
0.2177697906615556,0.007578589815344084,0.7746516195231004,55634903
0.03928425267887721,0.9191970292868286,0.04151871803429426,55634732
0.6704023815592424,0.033995743488497425,0.29560187495226015,55634621
0.0378723279876319,0.03430811736830494,0.9278195546440631,55631065
0.010326668694543448,0.00932453767301163,0.9803487936324449,55631029
0.9474587165714053,0.02648716645648641,0.02605411697210821,109429510
0.9721853152894654,0.013651205632551193,0.014163479077983505,72765424
0.13074905303700327,0.01596228161628269,0.8532886653467141,50245636
0.27710328570507775,0.6740200418057566,0.04887667248916554,52505245
0.013667580088199151,0.519428461989369,0.46690395792243183,51005880
0.9300992854458306,0.05923462275720959,0.01066609179695986,49246118
0.9867668273232297,0.0062971244966116965,0.006936048180158585,61657292
0.3749803753402256,0.03977592610221674,0.5852436985575576,61477737
0.3233862880863161,0.003206646250527404,0.6734070656631564,60013523
0.007460553470306609,0.3271097135458413,0.6654297329838521,49271671
0.01478769155381824,0.016691598584296235,0.9685207098618854,92158177
0.6093642547091703,0.008773867529515294,0.3818618777613143,50983626
0.9984173165094524,0.0007731065877834676,0.000809576902764145,86431211
0.9088623206580138,0.0023592227399698955,0.08877845660201629,49494978
0.008220397444326007,0.9836862915732891,0.008093310982384862,115580078
0.38063496486427817,0.6121198621405984,0.007245172995123449,114735873
0.03468949304063853,0.9311216559122923,0.03418885104706919,107164316
0.1715774413541446,0.015679625391084317,0.812742933254771,100084790
0.03482080915135283,0.9314445958091894,0.03373459503945769,96622086
0.6873015363932073,0.30410181583131984,0.008596647775472782,95667166
0.11913611403714917,0.7647312469738939,0.11613263898895687,94410015
0.007558872682598162,0.9843370053143009,0.008104122003100964,93576317
0.018332723522090262,0.655320244002193,0.3263470324757167,92739223
0.05130042074247359,0.8753210359663168,0.07337854329120966,92363556
0.6154183884682554,0.3462457393203856,0.03833587221135898,91991647
0.8153460037688497,0.09440164554083827,0.09025235069031211,78159346
0.8043123769424392,0.005342144832924178,0.19034547822463668,78109821
0.5638983151849254,0.174232565330292,0.26186911948478253,77352637
0.9282126492338173,0.0019245093269957326,0.06986284143918704,76738700
0.9933443818014939,0.0034456555789005427,0.0032099626196055377,76738114
0.9410583236987831,0.003022551542697046,0.05591912475851981,76689151
0.9980578426361609,0.0009633991138835408,0.0009787582499556152,76683595
0.6258017296816987,0.013329979179489816,0.36086829113881147,76682024
0.004978411631711693,0.674199332760767,0.3208222556075213,76666487
0.05441259716181929,0.10284098412262324,0.8427464187155574,76649913
0.5858646585158578,0.2625976347031117,0.1515377067810305,76638183
0.14391502653321928,0.004657825209217743,0.851427148257563,76631804
0.41677235251097494,0.5753140068633306,0.007913640625694553,76628440
0.9811439060837097,0.009388972472591203,0.009467121443699133,76620207
0.9151394761015939,0.0015107793859529758,0.08334974451245318,76616740
0.5252033562011192,0.47307548040636455,0.0017211633925160602,76599031
0.03654815559492029,0.03801743679557213,0.9254344076095076,76595200
0.997949089262707,0.0010279638166780577,0.0010229469206150042,76592962
0.08199745152999896,0.8384930605441269,0.07950948792587417,76591413
0.7643733813103452,0.23417259318644687,0.001454025503207934,76583011
0.5231340443823191,0.09708092644578392,0.3797850291718969,76582858
0.776510812429052,0.21859511595854156,0.004894071612406395,76580792
0.5265278713872039,0.42608229221152777,0.047389836401268225,76565305
0.2540709382164843,0.6708265682355166,0.07510249354799904,76563290
0.9618618505413955,0.036013758034086255,0.0021243914245182172,76550590
0.8322291394715539,0.15724415815788007,0.010526702370566063,49295500
0.01596689624311446,0.9685622761186051,0.015470827638280374,72411502
0.8445531882914389,0.1400414422559141,0.015405369452647007,77533832
0.5257536113553084,0.007610399125278731,0.4666359895194128,75509099
0.3000826074133847,0.14737422442635476,0.5525431681602606,69537752
0.6441984483837458,0.18074663633704605,0.1750549152792081,67507859
0.5624438986605023,0.14417206097411736,0.2933840403653804,65953884
0.7842305105174696,0.005361218031487282,0.2104082714510431,64782197
0.9849099685631069,0.007342715484381167,0.007747315952511962,61837780
0.011554048923693388,0.823289777075944,0.16515617400036267,60952307
0.006178437318831706,0.3605303483656435,0.6332912143155248,49426734
0.11074891998331815,0.8754614028990301,0.01378967711765186,125596434
0.09951784557557362,0.21319741796610236,0.687284736458324,125554471
0.005837024436054749,0.9030809215620427,0.09108205400190257,125288527
0.05788524375726884,0.05001217905221824,0.8921025771905129,125132969
0.0068263325939581666,0.8009254888738048,0.19224817853223714,124912084
0.07469804437171496,0.07694456760324782,0.8483573880250371,124533324
0.31839430936795615,0.3950974810443961,0.2865082095876476,124148470
0.01193652334413845,0.6873894011051889,0.30067407555067277,124036913
0.017699424147933893,0.020762232636216606,0.9615383432158495,123953622
0.5135079748627599,0.46174978519529397,0.02474223994194618,123702070
0.014319657620003909,0.9718341006536738,0.013846241726322326,123631882
0.052796613690787066,0.05131606047949204,0.8958873258297209,123442020
0.019687158858978638,0.9612567281884413,0.019056112952580053,123438279
0.02109305630215422,0.5485543560068181,0.43035258769102774,123257821
0.04239187971677639,0.04036079258283671,0.917247327700387,123022931
0.00917298926073143,0.9812592784826728,0.009567732256595752,122948489
0.07304319235992493,0.8463889241630128,0.08056788347706233,122521378
0.058910391593101616,0.8903678479610121,0.05072176044588624,122399791
0.02473332278095262,0.029741490672734884,0.9455251865463125,122331895
0.3745022183040711,0.04638166037416798,0.5791161213217608,122230689
0.11243093068219435,0.7764371515660164,0.11113191775178921,122152428
0.011242800757004281,0.5383103364474913,0.4504468627955045,122118094
0.2554818235413718,0.5054303836947336,0.23908779276389458,121840126
0.06333498636016431,0.06802002863147345,0.8686449850083622,121826348
0.8619196687364618,0.07527195555727506,0.0628083757062631,121705822
0.008094923569472978,0.16378539140089998,0.8281196850296271,121644051
0.008307602081429366,0.439847943007244,0.5518444549113266,121624616
0.4537767655159668,0.44632884625656044,0.09989438822747279,121619432
0.06820989907085856,0.919655880728346,0.012134220200795373,121616029
0.011777808315423875,0.9747631718402713,0.013459019844304893,121553654
0.16917752614470127,0.8167294051026792,0.014093068752619446,121483499
0.0043580757949607165,0.4433753156805774,0.5522666085244617,121300564
0.027626487439154437,0.03392532872826895,0.9384481838325766,121286611
0.009695033420199155,0.9796699255547872,0.010635041025013668,120943196
0.008372716013616912,0.6465358335707412,0.34509145041564193,120907276
0.12869897031421038,0.6149173178350811,0.2563837118507086,120511919
0.40106184928370653,0.46056050393531,0.13837764678098347,120240407
0.17108951270266062,0.662210608459628,0.16669987883771142,120043424
0.031175079421445998,0.09155693720059478,0.8772679833779592,119838723
0.4951217013599005,0.008598430920227659,0.4962798677198717,119821830
0.05561579114755257,0.24756879305631735,0.69681541579613,119647921
0.03276939659648709,0.3769274464732031,0.5903031569303098,119561872
0.6272699211866168,0.3411574329973671,0.031572645816016064,119410697
0.020301459569941085,0.6733805207119868,0.30631801971807204,119218584
0.17108951270266062,0.662210608459628,0.16669987883771142,119190821
0.1780463787140924,0.15022446312184107,0.6717291581640664,118990008
0.11830331047754943,0.4472314003911695,0.43446528913128113,118918983
0.012943559690545744,0.17631271572403148,0.8107437245854228,118637210
0.04758774654002543,0.049844820467929096,0.9025674329920454,118612665
0.22878114656106927,0.16566925844808747,0.6055495949908433,118527238
0.046073109166951766,0.046653008302330906,0.9072738825307174,118480503
0.3333333333333333,0.3333333333333333,0.3333333333333333,118472276
0.1671987085703263,0.1676646843096535,0.6651366071200201,118378255
0.7723996919145889,0.01038082681960976,0.21721948126580132,118302438
0.16782478944101856,0.16887957011752744,0.663295640441454,118298820
0.9627747613037327,0.018148284297904414,0.01907695439836276,118264112
0.06993041994486009,0.07132459763931558,0.8587449824158244,118217796
0.09640090347424718,0.4528971094470599,0.4507019870786929,118099278
0.040067636015727694,0.042648337986357726,0.9172840259979147,118011529
0.1288253079211568,0.7304830119046377,0.14069168017420552,117943413
0.027306172624229512,0.9663943698107678,0.006299457565002624,117942534
0.022128068343929497,0.957602735821923,0.020269195834147467,117908882
0.20736429405247042,0.6663296523205866,0.12630605362694303,117907324
0.33247392412661847,0.18598405824511557,0.48154201762826593,117886165
0.008739378516688977,0.350858404998197,0.6404022164851141,117818715
0.12012872712185974,0.1305888985374733,0.749282374340667,117735732
0.074342403067597,0.8395567501638116,0.08610084676859137,117730331
0.4424974147534875,0.5559690579377202,0.0015335273087924478,117687591
0.010647221288293957,0.7379349005178354,0.2514178781938707,117463446
0.04327542164318619,0.5159257512492398,0.4407988271075739,117427120
0.4754695257355663,0.4583768854000096,0.06615358886442409,117245920
0.02522338085523208,0.45175771736942394,0.5230189017753438,117245833
0.1720623988618277,0.6579163500833267,0.1700212510548457,117168344
0.2738755524040731,0.015345592731247314,0.7107788548646796,117163204
0.3486153275994679,0.5938585019058291,0.05752617049470297,117097108
0.0886536329952283,0.08891007571932828,0.8224362912854434,117096090
0.026624301897633727,0.9521900684704228,0.021185629631943596,117090457
0.23912907686317986,0.7587502103158059,0.0021207128210141576,117077417
0.03821069875807845,0.03904032409200117,0.9227489771499204,117070468
0.22940618686798592,0.7668063113464383,0.0037875017855756783,117044539
0.12564217481022122,0.11931162731829238,0.7550461978714863,117042048
0.016542426688302955,0.9671095913092272,0.01634798200246996,117038170
0.16110156551157986,0.7131221634188474,0.12577627106957281,117031864
0.05528109351589569,0.8844755061178335,0.06024340036627075,117009881
0.03497355425781976,0.929137798395285,0.035888647346895196,116996966
0.014101326110999042,0.6222620760429353,0.3636365978460656,116975640
0.023830971707928156,0.950239858981893,0.025929169310178638,116952460
0.011432813564755015,0.01299209816745355,0.9755750882677915,116948913
0.07357683928828242,0.07428447398285266,0.852138686728865,116872351
0.02628671320805065,0.947470895500382,0.026242391291567285,116869481
0.05089696050481944,0.8923291584227773,0.0567738810724033,116852576
0.22158534538511598,0.7459917379506718,0.0324229166642122,116791131
0.023588378910246212,0.9516123289073973,0.024799292182356446,116772095
0.3749652278753754,0.4612987500158357,0.16373602210878876,116753676
0.0214140091491664,0.12284712807134603,0.8557388627794876,116752853
0.07406059084213518,0.8458366941499494,0.08010271500791544,116747983
0.02768565122428822,0.9433261289839657,0.028988219791746164,116739965
0.20665450738229957,0.445186393712833,0.34815909890486746,116680970
0.40094873311660173,0.5979707131136633,0.0010805537697349144,116675462
0.17108951270266062,0.662210608459628,0.16669987883771142,116614772
0.2736425309515145,0.6929416999669378,0.03341576908154773,116592365
0.0037624937834876246,0.9922768466547055,0.0039606595618069135,116589483
0.08238270234083568,0.062104386708188124,0.8555129109509763,116563772
0.03948453696364313,0.04154979318768668,0.9189656698486701,116475920
0.21562805342325228,0.2035870291115739,0.5807849174651739,116436722
0.018992303885214185,0.9606066598960573,0.020401036218728498,116426926
0.012757548828736776,0.43294089881434183,0.5543015523569215,116392634
0.015163366534405762,0.2660400742457604,0.7187965592198338,116391470
0.009923050755339304,0.978959658363338,0.011117290881322652,116316486
0.26125963988996115,0.522244773099867,0.21649558701017188,116278360
0.014632568274102836,0.5774673825756065,0.40790004915029066,116275118
0.1285038216203683,0.12110768314233919,0.7503884952372925,116248934
0.2474045954944682,0.7481947052783376,0.004400699227194185,116209137
0.26812676561365606,0.3901851539495909,0.34168808043675303,116199289
0.011864582524356211,0.012757590705389982,0.9753778267702538,116171322
0.1753698749674678,0.17430925974153588,0.6503208652909963,116087525
0.17633806990172227,0.8164637019672584,0.007198228131019395,116055925
0.03202203446696509,0.4863005127120649,0.48167745282096996,116021816
0.185922408978186,0.13064882990746535,0.6834287611143487,115831030
0.03650569664539654,0.42046826757472455,0.5430260357798787,115805224
0.585337590232658,0.13683889582195122,0.2778235139453908,115732026
0.645995033735244,0.24683169118697823,0.10717327507777775,115727753
0.034906333446552085,0.9262485945206441,0.03884507203280382,115715513
0.028909761604681127,0.9428742418390741,0.028215996556244842,115686735
0.04304960573071508,0.03643229130697898,0.920518102962306,115686010
0.021483835728425865,0.553358784890956,0.42515737938061804,115674676
0.1299100880540245,0.3841195268007757,0.48597038514519975,115664979
0.2697203369469534,0.7139801136719264,0.016299549381120357,115626789
0.03455206556747205,0.9233513746745531,0.04209655975797485,115589081
0.020861954360032867,0.18538873719641916,0.793749308443548,115584634
0.07308675437052634,0.32639854506173555,0.6005147005677381,115577609
0.5847251265306137,0.403011541921773,0.012263331547613325,115573849
0.09509241585453652,0.09307793038854591,0.8118296537569176,115569330
0.24110758181652933,0.47368812555497203,0.2852042926284987,115460250
0.20211262856713114,0.6074857804314521,0.1904015910014169,115453459
0.008001318521996034,0.6189895276140407,0.3730091538639633,115451365
0.032290320735076726,0.09526665760404211,0.8724430216608813,115413858
0.4992321319421788,0.49017063232585445,0.010597235731966768,115411117
0.0039133882907369045,0.41366057977908455,0.5824260319301785,115406861
0.007115249851417484,0.9855747679587691,0.007309982189813567,115358737
0.005528029162398864,0.6539879347808075,0.3404840360567937,115349316
0.4071374306963128,0.5881131003900875,0.004749468913599595,115310599
0.014206230532749631,0.9693658082581862,0.0164279612090642,115303497
0.2369720554534172,0.7529094616487139,0.010118482897868996,115283522
0.07771757614154241,0.8415233892403904,0.08075903461806717,115280158
0.03422091479036171,0.03362626279552529,0.932152822414113,115277553
0.12215173407358787,0.3066071588222613,0.5712411071041508,115266491
0.03161035678339841,0.6700272684078018,0.2983623748087997,115244581
0.6500635006060014,0.34253146065870643,0.007405038735292244,115230643
0.4003394170970404,0.4201580050252204,0.17950257787773913,115220901
0.018150551931513603,0.8226745780783948,0.1591748699900916,115215466
0.02966981762374011,0.034290600724254924,0.936039581652005,115205347
0.16281750215093738,0.8259150972563966,0.01126740059266604,115200027
0.1289569190751076,0.12420752024536202,0.7468355606795304,115200019
0.5841425127340647,0.40902640145443725,0.0068310858114980074,115168487
0.09671456261021551,0.8929738210335009,0.010311616356283507,115167065
0.017075629534132303,0.4264001518236855,0.5565242186421822,115162527
0.010756195661281356,0.6199175447700321,0.3693262595686866,115117341
0.005534071956156571,0.39723506668990116,0.5972308613539423,115106834
0.01764327776329413,0.7021351334758885,0.28022158876081726,115096986
0.08926448191729527,0.6647188338192429,0.2460166842634618,115094109
0.08993105649531538,0.09335779507404145,0.8167111484306432,115091732
