recommendationid,length,similarity_between,similarity_inner
15183429,2.9670797341444968,0.5584979590372942,0.8413494906857647
15184805,2.90687353472207,0.8900623924964961,0.8665112453825482
15186325,2.9390197764486663,0.5526649791956583,0.8599243736328512
15186390,2.9652017010259115,0.7858973936717611,0.8361112463309023
15186960,2.967547976218862,0.8153701484555103,0.8334148340018183
15190087,2.905256048748451,0.815783207867688,0.8659500758364276
15190181,2.9642596301968487,0.811390409523834,0.8401597514645971
15191324,2.962369335670021,0.8225974519779161,0.8243886457383546
15194209,2.908485018878649,0.8923295369602862,0.8691729482689786
15198149,2.909020854211156,0.8634866664998472,0.8822024307468438
15205619,2.956168430475363,0.7809139304591889,0.794794562713035
15205739,2.9604707775342987,0.6809889602761134,0.7435311191031633
15209943,2.686636269262293,0.8171503572771407,0.8528276013567481
15210068,2.9127533036713227,0.7599753294920795,0.8240311813835796
15211989,2.996949248495381,0.8782979743619624,0.8486835859452281
15212455,2.909020854211156,0.6977348101630743,0.8384777110776572
15214402,2.9576072870600947,0.818164750997823,0.8124142440762689
15214536,2.751279103983342,0.7296087091820791,0.7885698631151485
15218764,2.9576072870600947,0.7986870176346572,0.8147466399563242
15219574,2.907411360774585,0.625432122222877,0.8615674580312573
15219661,2.894316062684438,0.8097234884343835,0.8657585774063591
15220114,2.5289167002776547,0.7563935598145948,0.8450777706799526
15220999,2.9576072870600947,0.7858411932120646,0.8054588066276557
15221582,2.9111576087399764,0.8579826021262041,0.8566693100431647
15224776,2.90687353472207,0.8736066919080759,0.8372765707880611
15225994,2.9542425094393248,0.66161583027904,0.7935380774893922
15226294,2.957128197676813,0.780714219058493,0.7933713753164205
15227011,2.907948521612272,0.7028927932950972,0.8655094303108285
15227492,2.48572142648158,0.5165120563987081,0.7341344601318086
15228355,2.537819095073274,0.6589301177535869,0.850569071727052
15230613,2.876217840591642,0.8859100835367665,0.8770513524298498
15231139,2.957128197676813,0.6632570753295247,0.8180685108579203
15233147,2.907948521612272,0.7626097153661572,0.8575596886657695
15233193,2.632457292184724,0.5970146499331136,0.58725618936077
15233901,2.436162647040756,0.7919319285368723,0.6576349376716388
15235456,2.909556029241175,0.7701563716253781,0.8519535207497658
15236105,2.9106244048892007,0.8611671307017578,0.8460033982709235
15236468,2.907948521612272,0.6953813178563673,0.8404374393012057
15237984,2.90687353472207,0.8526096051475734,0.8745178179102331
15240730,2.9106244048892007,0.8978762924021194,0.8536001124531839
15241041,2.913283901760418,0.8625161116038851,0.8679476469485414
15245458,2.908485018878649,0.7708885083306442,0.8508371563508138
15247024,2.9057958803678683,0.874765068253893,0.8716350217671045
15248056,2.909556029241175,0.5483399378006691,0.8694913412862826
15256240,2.9063350418050904,0.7933754320331711,0.871407104294564
15256915,2.907411360774585,0.6782954955171134,0.8676292721846114
15257012,2.907948521612272,0.7742033082880694,0.8731168602268835
15258647,2.907948521612272,0.7600259665588485,0.8655090505494222
15260492,2.9100905455940675,0.8510417421680845,0.8684520317230338
15264543,2.9790929006383258,0.7797477044021277,0.8564465307531128
15266808,2.9106244048892007,0.9049491940449984,0.8353755115442177
15268262,2.905256048748451,0.7057412584401326,0.8543279559314887
15270056,2.907411360774585,0.7651827568721262,0.8654641722547143
15271095,2.908485018878649,0.7832061117665284,0.8723835450398699
15271382,2.8976270912904414,0.8798433728682508,0.8513206332940073
15272322,2.907411360774585,0.7635991659886854,0.8750223935001047
15274929,2.908485018878649,0.9124257816398268,0.8697173840528136
15276399,2.9106244048892007,0.9008509031751276,0.8708423720721009
15279877,2.8344207036815323,0.6509354895027872,0.8141183329342329
15281291,2.8959747323590643,0.8758787261375061,0.8608970189876978
15283190,2.8981764834976764,0.7493954800332571,0.8539019504994079
15292755,2.899820502427096,0.7764396528672901,0.8546230014021681
15293182,2.8981764834976764,0.6318668097091813,0.8499413252569512
15295107,2.8981764834976764,0.843202059278731,0.8175223094462765
15296473,2.8976270912904414,0.7188778636363661,0.8483619877947257
15298919,2.899820502427096,0.8001375036293352,0.8615085499425085
15301249,2.885361220031512,0.7799627022308662,0.8218781112415998
15314241,2.8981764834976764,0.7789000254293486,0.8433441150249034
15326291,2.89707700320942,0.8789006823246738,0.8466281059933981
15326550,2.89707700320942,0.6095997158016053,0.8267509366198719
15327145,2.8375884382355108,0.5446879863286667,0.7734562993200618
15329331,2.908485018878649,0.7096773758088661,0.870783059711212
15329972,2.899273187317603,0.8129892189619734,0.8360092582618215
15333106,2.8976270912904414,0.8633244180349716,0.8395714803591929
15342708,2.913283901760418,0.8746202171492458,0.8576521393686193
15344304,2.9057958803678683,0.7811389997773672,0.8708734377109351
15345942,2.89707700320942,0.5563235097477989,0.84673346964818
15352055,2.895422546039408,0.7011835199726613,0.8611600857447441
15364083,2.8981764834976764,0.7224972728741441,0.843694769981997
15370361,2.90687353472207,0.8707370788556981,0.8817580924213027
15389072,2.7134905430939424,0.393973186733534,0.61686776174744
15404180,2.900913067737669,0.833982146095315,0.8195000582732639
15406811,2.9014583213961123,0.8635226610883391,0.8591802223756906
15407907,2.900913067737669,0.814144091465631,0.8651853722070765
15423022,2.907948521612272,0.8290963592595666,0.8816104113283906
15423571,2.898725181589493,0.8256627421935084,0.8434039545427956
15425537,2.9106244048892007,0.8470634535178937,0.8528589326738809
15450300,2.898725181589493,0.046187942939954,0.8560674769588862
15452360,2.907948521612272,0.7263256577184758,0.8720806127570624
15457036,3.1189257528257763,0.6220363948397873,0.8296876871510918
15462409,2.909020854211156,0.9140166301817728,0.8793973861823031
15467723,2.907411360774585,0.8155984066803592,0.8821134555638389
15469250,2.896526217489555,0.7937434324348999,0.8615265149497985
15470292,2.90687353472207,0.9015980099977204,0.8724252118080869
15488535,2.9106244048892007,0.8145344669549253,0.8765212459541039
15492937,2.788168371141168,0.7587166315791377,0.8342139471733805
15510612,2.909020854211156,0.7373007372115822,0.8774847487522246
15533672,2.898725181589493,0.2689010016532331,0.856881429848459
15536833,2.909020854211156,0.426614416520786,0.8602471393731607
15548230,2.90687353472207,0.6520024499736762,0.8719024194207815
15623839,2.909020854211156,0.8984223970674126,0.865197650880953
15639043,2.907948521612272,0.8778493737760555,0.8690306183879052
15642562,2.90687353472207,0.8856901242569318,0.8692927271432151
15642620,2.902002891350729,0.7082713440396844,0.7726156855659275
15648817,2.895422546039408,0.7369043861954107,0.8435148560831972
15660116,2.874481817699466,0.7379526726480119,0.8511344308485355
15664560,2.8926510338773,0.8026899814512072,0.8611250250872718
15667928,2.826074802700826,0.769401145982813,0.7814463543302835
15674278,2.7084209001347124,0.4991462003657542,0.8117471349685809
15745580,2.8959747323590643,0.8513701763305714,0.8485767458181792
15756496,2.766412847112399,0.6863365444368948,0.7769499136428649
15781532,2.8926510338773,0.78790712256723,0.8423124297118604
15785694,2.894316062684438,0.596112288097027,0.8466335470186828
15797219,2.7909884750888154,0.6325143823981431,0.7254927127312097
15800234,2.907411360774585,0.8308701640089714,0.8804121520361174
15804418,2.9127533036713227,0.8053090953435006,0.8400866441254347
15812979,2.198657086954422,0.6576188222919008,0.6748672221615246
15829818,2.8870543780509568,0.8516921079983647,0.8501271218968409
15846170,2.8830933585756897,0.7673920892362605,0.8460449471298146
15859924,2.9063350418050904,0.8719087267835408,0.8620698427677195
15875116,2.9106244048892007,0.6034754981025747,0.8561885656892193
15878419,2.8819549713396,0.7390360805576712,0.8640853766926359
15880250,2.909556029241175,0.714771563186927,0.8706723710668904
15883210,2.9556877503135057,0.8931984146504449,0.8313435860260588
15884505,2.681241237375587,0.6577850795880421,0.7479841720803695
15996891,2.8790958795000723,0.7389125529830033,0.8676292200481567
16004550,2.90687353472207,0.7619443158242808,0.8713589716224024
16005441,2.1931245983544616,0.8044434516566736,0.8176428006748221
16012296,2.294466226161593,0.8802861402446449,0.8069222978889541
16017789,2.8819549713396,0.8962639517087095,0.8589340053732785
16021660,2.761927838420529,0.6022090118347435,0.6973563382668178
16022573,2.908485018878649,0.7810183830255056,0.8718328450843843
16050449,3.345569756056392,0.7663709969716448,0.8125318813030842
16090446,2.8796692056320534,0.8298330149983759,0.8607562764178307
16096039,2.9057958803678683,0.5843617638924951,0.8573123813427267
16102786,2.392696953259666,0.4947465281651744,0.6434864338186587
16103796,2.2227164711475837,0.714236159559254,0.8530405870912535
16188135,2.9100905455940675,0.6707340931089216,0.8707886208549402
16246246,2.909020854211156,0.8889594100188191,0.8735103649558547
16267959,2.9111576087399764,0.5944973289485468,0.8792757169625726
16290821,2.625312450961674,0.7932455311016368,0.8629586699639872
16291185,2.9986951583116555,0.8392130812044696,0.8556522777158857
16298464,2.681241237375587,0.8551221120922933,0.866224896342506
16298811,2.726727209026572,0.7841121423264227,0.8122305982583425
16402344,2.133538908370217,0.8097060897983781,0.8226445998744498
16419812,1.832508912706236,0.7683213343399454,0.8438297090706725
16427633,1.2787536009528289,0.5895349213063305,0.6592455716338114
16453256,2.404833716619938,0.6869884210446446,0.7122208170030675
16459241,2.8830933585756897,0.8720726705661316,0.8473477191883021
16462742,2.786751422145561,0.661034475982816,0.7673314288177615
16485058,2.4800069429571505,0.65376201677145,0.4946693152690786
16487843,2.686636269262293,0.5835816499915212,0.6549703105897312
16488111,2.663700925389648,0.6878944257490998,0.711944856763042
16491630,1.6901960800285134,0.7633814193197662,0.8894095564493505
16496649,2.90687353472207,0.7709581944281728,0.8829746395573485
16499714,2.90687353472207,0.8126010147670317,0.8674122705023026
16507583,2.133538908370217,0.8113055311879223,0.8329715923374268
16508232,2.8796692056320534,0.687759685915819,0.8561413008919877
16519366,3.111262513659065,0.8485899529162089,0.904302804001378
16522051,2.8796692056320534,0.3866132938927665,0.8608314965423273
16547367,2.907411360774585,0.743712366056324,0.848868134429853
16575344,2.9106244048892007,0.6743334132609454,0.8725458809287342
16605543,2.8813846567705728,0.5719219585240923,0.8580551308905113
16605649,2.909556029241175,0.6231803590209507,0.8742639447938576
16645364,2.90687353472207,0.6445477232007116,0.8643287765334174
16655192,2.90687353472207,0.8459600285957094,0.87336708519348
16686614,2.90687353472207,0.7633034481563651,0.8715363102751666
16720971,2.6739419986340875,0.7708858110219361,0.7810109012333248
16732879,2.4149733479708178,0.6987195070907195,0.7660709683027601
16733339,2.492760389026837,0.8387076650496234,0.8760255429631207
16758954,2.285557309007773,0.5077932125193431,0.8220651585931882
16767604,2.905256048748451,0.8232281127467695,0.8511145199054633
16769753,2.133538908370217,0.7170430429472726,0.8292977462924616
16820230,2.176091259055681,0.7406260533943801,0.8327990077476521
16831490,2.477121254719662,0.7616306961593042,0.8527580781218463
16835314,2.909556029241175,0.8624553585407052,0.8736666577450916
16843998,2.603144372620182,0.7425467461197897,0.7456415031713185
16853268,2.88024177589548,0.747376903861361,0.8627490641850335
16883845,2.925312091499649,0.7021251517076937,0.8603845850816084
16898456,2.8796692056320534,0.74745042625804,0.8600072804731248
16898705,2.5611013836490555,0.718586641049022,0.8382857092687225
16914108,2.9211660506377384,0.8947447588798988,0.865359056736816
16974378,2.925827574624742,0.3454118002078604,0.8506186615126297
16999073,2.096910013008056,0.6322810520983752,0.8174532200400106
17015611,2.9206450014067875,0.7929875648927698,0.8638450280059946
17100435,2.883661435153617,0.5972132046209453,0.856298612446544
17130028,2.9237619608287,0.8402966248665373,0.8777558786994654
17134198,2.9211660506377384,0.7586440300157848,0.8660598198694869
17148993,2.923244018630276,0.9117040343121026,0.8570405919189688
17163852,3.1312977965976225,0.8142923421869019,0.8868937663665798
17192472,3.032215703297981,0.91483285438159,0.83583077930346
17198111,3.11327469246435,0.857428644203898,0.8371405036931208
17206252,2.902002891350729,0.7267638503882767,0.8687861185114163
17220709,2.9063350418050904,0.8558559155010117,0.8620532373811247
17224510,3.1115985248803937,0.63575574085865,0.6751621413214478
17227690,2.9749719942980684,0.6134292656366865,0.6788263915931131
17311292,2.5888317255942077,0.9007177088767367,0.7279923657778562
17328066,2.8830933585756897,0.7620957842759098,0.8598089377947252
17333031,2.9206450014067875,0.6590713273146578,0.8665778991300728
17334100,2.761927838420529,0.7056272335158053,0.8391289385316216
17342267,2.92272545799326,0.6848658887554842,0.8714978211783172
17348738,2.4456042032735974,0.7337822971499157,0.7708717953183679
17370971,2.8825245379548803,0.5716352384342598,0.8527344053909636
17379872,3.883320678382975,0.9417654838572932,0.8915744205838954
17440646,2.919601023784111,0.5507410947520739,0.8555573589394385
17493569,2.463892988985908,0.4993821004182457,0.7250381340747164
17496064,2.357934847000453,0.8913531730549062,0.8516215908166243
17529085,3.893262285887991,0.942789767117624,0.8755479482364664
17533569,2.8926510338773,0.8999231176306917,0.8694028347480672
17538581,2.8819549713396,0.7784335827716391,0.8603797299044943
17544562,2.890421018800914,0.8632035656763789,0.8747462731891599
17545362,2.8909795969896885,0.7991719191041847,0.9012563050867254
17556613,3.0170333392987803,0.9460031643286956,0.830470637536855
17557155,2.8813846567705728,0.4556429053518712,0.8641414951782798
17558584,2.442479769064448,0.76352318271842,0.8109620270991172
17561692,2.8561244442423,0.7916002234965268,0.8658429778155198
17566743,2.8909795969896885,0.7907693111880972,0.8943022461111252
17574689,2.915927211697116,0.7116221720025199,0.8667777445793563
17576022,2.925827574624742,0.3477533809908787,0.8729918937104567
17582570,2.8909795969896885,0.8585883216284241,0.8786931689802516
17590740,2.924795995797912,0.6350027683946554,0.8842216502923193
17604497,2.8920946026904804,0.7850727907278118,0.8883229112856955
17607968,2.836324115706751,0.8795256730825232,0.8701914424309233
17619933,2.88930170250631,0.8512585588685121,0.895861013295232
17637649,2.843232778098009,0.8330582479716455,0.8414107679132417
17656207,2.92272545799326,0.839815331429823,0.8646388841068456
17662761,2.9344984512435675,0.8577781738268692,0.826966320215258
17666107,2.9206450014067875,0.8896911425938571,0.8720113248072487
17682523,2.926856708949692,0.7687645478093666,0.8526262259646172
17686275,2.851258348719075,0.7520562394454282,0.8280416913842297
17687957,2.962369335670021,0.8447413723097598,0.8538083109849472
17688067,2.896526217489555,0.8079507206065804,0.8966708097614559
17693786,2.8621313793130367,0.6439755352472964,0.8259018619542708
17715943,2.4955443375464483,0.6207587479451719,0.7571531194284876
17733243,2.8819549713396,0.7447300514607592,0.8553151921913318
17737235,2.888740960682892,0.6272131554113554,0.8271416809602289
17766899,2.8055008581584,0.7736882893858714,0.8492164490897693
17775904,2.133538908370217,0.8060744637105652,0.8330133806468599
17776839,2.833784374656479,0.710660057418313,0.8062795384282296
17801745,2.133538908370217,0.8564816464777469,0.8336095955522823
17821337,2.830588668685144,0.6975491608293382,0.8672370047394719
17839934,2.1931245983544616,0.8811169411144393,0.8875051855421162
17840033,2.1931245983544616,0.9072984011632262,0.8772848541505438
17844236,2.8959747323590643,0.7530607872151075,0.8955111100381206
17854453,1.4313637641589871,0.8882443095763886,0.8279195617473063
17855950,3.34143452457814,0.8117564888234087,0.790921396117219
17859339,2.5682017240669945,0.7099208783114208,0.7256371650309582
17863699,2.103803720955957,0.763208392093708,0.8841945357563341
17880506,2.133538908370217,0.7527545638445603,0.8379395809012715
17881253,2.893206753059848,0.811623890373984,0.7633734718906502
17882451,2.9242792860618816,0.3925508880825994,0.8723046006196405
17887011,2.831229693867063,0.7289955989993003,0.7999136695223789
17893508,2.387389826338729,0.6934539984893603,0.819672047236928
17906749,2.6232492903979003,0.4254023345070086,0.7141221102675488
17920140,1.9542425094393248,0.7747701107045923,0.8730348122382516
17923192,2.9222062774390163,0.6416839892386058,0.854547797354342
17946341,2.181843587944772,0.876047915320482,0.8151862272690005
17961955,1.4313637641589871,0.8329978017855552,0.8882614214115594
17965379,2.252853030979893,0.8913318742622756,0.7609690014802153
17970728,2.7671558660821804,0.7660378033286807,0.736334583251222
17978347,2.4065401804339546,0.8869496428589477,0.8229621576962574
17978855,2.9289076902439524,0.8663390893816703,0.8276668776016578
17980167,2.850646235183066,0.7110115075658815,0.6918652453826378
17986650,2.6127838567197355,-0.1596481615135622,0.0162259484909476
17988077,1.869231719730976,0.4563328776838327,0.8317558236530554
17991560,2.394451680826216,0.8792513044610833,0.8038776290171756
17992732,2.844477175745681,0.555856087517956,0.7139502676536336
17995555,2.751279103983342,0.5950409358223685,0.6608535387559494
18002282,2.394451680826216,0.859821044288567,0.8040472910858455
18003093,2.394451680826216,0.8268343603041578,0.8008904585002513
18007046,2.394451680826216,0.7441967814438121,0.8019792192845067
18025849,2.4593924877592306,0.827605715146447,0.786061172020785
18054331,3.539577883345309,0.8645400151192391,0.8286699582516975
18062509,2.429752280002408,0.8291909626079116,0.7957618173213248
18063933,2.3283796034387376,0.889496469725487,0.8060133203775831
18066262,2.3138672203691533,0.8940981227445116,0.8203963130814454
18072614,2.382017042574868,0.7650886570543074,0.8862980106315252
18082778,2.673020907128896,0.8144715107430442,0.8400043101337731
18094545,2.9211660506377384,0.6430850158339305,0.8834274627926771
18104283,2.7299742856995555,0.5740277735627756,0.7729033525314299
18125299,2.287801729930226,0.745885339266039,0.7991596741249761
18139316,2.888179493918325,0.7722660935878929,0.8837428538015019
18141601,2.932980821923198,0.7582896534135042,0.8373620878413874
18144237,2.728353782021228,0.6757856247864698,0.6609685464248721
18169812,2.700703717145019,0.883004583356755,0.86395064638599
18179711,2.2227164711475837,0.8397455999202931,0.7577010264863506
18182623,2.700703717145019,0.7628952478388992,0.8638554654170796
18190228,3.137037454789512,0.8380540482138409,0.8738231112508252
18214153,2.869231719730976,0.8698438449721392,0.8660900995108495
18228142,2.4913616938342726,0.922900357988698,0.8746191897537406
18231224,3.0064660422492318,0.9194348061835748,0.836878602685833
18269865,2.08278537031645,0.626055165015989,0.7566245421446616
18270721,2.733197265106569,0.6947364184158782,0.7027298472093035
18307612,2.371067862271736,0.6199435088523223,0.6368391871018078
